epoch, lambda=0.001, lambda=0.0015, lambda=0.0022500000000000003, lambda=0.003375, lambda=0.0050625, lambda=0.00759375, lambda=0.011390625, lambda=0.0170859375, lambda=0.02562890625, lambda=0.038443359375, lambda=0.0576650390625, lambda=0.08649755859375
224, 0.005639142759076512, 0.004412270001782631, 0.005513731311337681, 0.021372260855106438, 0.04661012809876328, 0.08995207159514278, 0.12329712050217478, 0.1360923746980881, 0.1475542324618776, 0.1540546342806263, 0.15891856283666433, 0.16155492863213264
225, 0.005756541828790071, 0.006027486255139026, 0.005663124196739055, 0.018598955126031918, 0.05824718973583626, 0.08881765448183836, 0.12243204173914478, 0.13621632683174348, 0.14830236152210804, 0.1535529427950281, 0.15714222177844653, 0.1603133160501515
226, 0.004523817393842298, 0.004826782433876471, 0.005722426339742706, 0.02231985972916192, 0.060031052487466756, 0.09447688228125202, 0.12386650694380252, 0.13588303692315268, 0.1480959567440393, 0.1536626906676147, 0.15800018944438432, 0.16070750374297957
227, 0.004931654275504837, 0.005611994493856388, 0.0067677301339362375, 0.015562027674895437, 0.05355674930236859, 0.09034295328760998, 0.1263465621384441, 0.13630114657373013, 0.1463945942327705, 0.15317448611168283, 0.1596855495715298, 0.15880970979797907
228, 0.005995247414702309, 0.0057225323102638335, 0.006051342281101387, 0.0227797882714226, 0.049047008674991226, 0.09171822649802698, 0.12326802279988273, 0.1359382776061833, 0.14343726669010218, 0.15474557011010695, 0.15840735685156043, 0.16068592084168432
229, 0.005723246757517821, 0.00691779546213843, 0.009349908787544098, 0.017216447950323892, 0.051241115585967195, 0.09159521607362858, 0.12391676817668235, 0.13601954984179343, 0.14318232964870367, 0.15626711458498466, 0.1569468803940814, 0.16124930310314764
230, 0.005791607626805482, 0.004740711366397965, 0.005648297688363134, 0.03546432295886539, 0.04668380190448548, 0.092484575838014, 0.12136401976271184, 0.1362490386021913, 0.14304772771692384, 0.15592753230332182, 0.15864158748872795, 0.16248543750887787
231, 0.0055576529809738895, 0.009487400415394956, 0.007164145097060819, 0.019935711142219533, 0.056860287226375705, 0.09400457159884971, 0.12404425745450272, 0.13674304209480406, 0.14189598822206453, 0.1545557616616725, 0.15769924757945322, 0.16328968560596013
232, 0.005608147111527264, 0.005438231143392612, 0.009370607879235002, 0.022433936921688758, 0.04752680561522237, 0.09470158708578526, 0.12087952224462589, 0.13567730400794473, 0.1418988606388122, 0.1534599381257448, 0.1566381126200846, 0.16138962082626682
233, 0.005513227933800981, 0.016083581445623173, 0.011083279860189163, 0.019875538774796326, 0.06009694034478757, 0.10180271547569608, 0.12277131753913707, 0.13500145853523554, 0.1423674290025185, 0.15395532330124553, 0.15734798917398155, 0.16051535459811087
234, 0.004271442275213658, 0.004934351633356432, 0.008861713732017924, 0.02504522789860907, 0.047141358772757054, 0.10201289202002826, 0.12135251864968018, 0.1345497839262613, 0.14320081834761075, 0.15444815405631526, 0.1571511360599153, 0.1602926776489024
235, 0.005472752735219151, 0.005068728944434951, 0.005698817430359426, 0.021942852422003847, 0.05699148585303829, 0.09448822632158438, 0.1295784217329785, 0.13315683396509528, 0.14453093156231003, 0.1576352101950663, 0.15631898500425023, 0.1606411331717388
236, 0.005502993742116792, 0.00498422392279927, 0.005593035831822696, 0.018910266848658788, 0.04803514865791434, 0.09827589951771153, 0.1246400599113432, 0.13512106249668107, 0.1455918434095457, 0.15488289040108527, 0.1548591324163396, 0.16223138489723596
237, 0.005246781092482732, 0.005201310426126786, 0.005501435903817194, 0.018744800655934486, 0.0628298561494202, 0.09181622129126175, 0.12556342981908028, 0.13593055896628228, 0.1460175785094943, 0.15563972347114918, 0.15510510468871916, 0.16345200351013112
238, 0.005448306372970608, 0.005162471387615097, 0.0054864893527014165, 0.01913947493251266, 0.060653668069551255, 0.09386577047917062, 0.12295687325210465, 0.13539594215796352, 0.1464060770014724, 0.15492032586705273, 0.15780850957118567, 0.1583486491055268
239, 0.005422005069486267, 0.005060991838104842, 0.006785665626893434, 0.028638097658900147, 0.04915674576444831, 0.0929039788392324, 0.12418860199970501, 0.13630020303821738, 0.14360363947764962, 0.15516728912775477, 0.15512015459102194, 0.16085968878850074
240, 0.005419899026382395, 0.00496110586922083, 0.005836391926306026, 0.03025175778369589, 0.04626079080523817, 0.09100325750147087, 0.12350783028672624, 0.13545266204711806, 0.1464426163517665, 0.15403769837340245, 0.1559633278641266, 0.16302727941112577
241, 0.005426195407389686, 0.004994863759680584, 0.005567430361060715, 0.013188122177100857, 0.055259607138929155, 0.09151817026831245, 0.12396485374012446, 0.13598966452557076, 0.14667968321321645, 0.15374917200368707, 0.15907827212512493, 0.15890485946556854
242, 0.005386109319485654, 0.004975280530949227, 0.005672701289106678, 0.015482213127958977, 0.04369450875530636, 0.0928086400801097, 0.12355102450718276, 0.1372422552300805, 0.14779469602459114, 0.1540987420827359, 0.15728149198529312, 0.1599566723376595
243, 0.005572391845705779, 0.005097291172281742, 0.006356869427143389, 0.015953008060059587, 0.04668503337549151, 0.0919523991442198, 0.12368468207173337, 0.13812846515682606, 0.14742797170744273, 0.15553023295008225, 0.15836495412771198, 0.16058568850182617
244, 0.004182543298074929, 0.005012092695965068, 0.005767798229788176, 0.026076161882609954, 0.04659501757150916, 0.09439103512828521, 0.12454834898814415, 0.13820742046450538, 0.14922031533482394, 0.15725384226050554, 0.1561263581031264, 0.15997670648461776
245, 0.005544971219917027, 0.0052724542823405175, 0.009460702459382212, 0.01674625938689701, 0.052611471810842275, 0.09176293099365739, 0.12336143574952928, 0.13684339577729188, 0.14956736365765902, 0.1544654933422017, 0.1566688271334769, 0.16060099419434362
246, 0.005320940455954185, 0.005392602495401296, 0.008676554690074839, 0.016119004378672388, 0.05137342236063913, 0.09289731055584893, 0.12292307266476914, 0.13765172634457312, 0.1494631200766545, 0.15516962895343056, 0.15777887532699908, 0.1643859048281761
247, 0.005895047443004058, 0.005967134171250328, 0.005920828032866878, 0.016452259033002486, 0.0534358323302672, 0.09740156106164934, 0.12282861360201947, 0.1388065426012531, 0.14709723320863632, 0.15466688917689808, 0.1585329892425777, 0.1623654919625887
248, 0.005247118867667691, 0.005173030137944692, 0.007706696266340438, 0.029696605171190934, 0.04553510425198101, 0.0959437316483141, 0.12214173083411915, 0.13838940174924327, 0.14702587785724777, 0.15501470182948418, 0.16118992431887982, 0.1645474048337255
249, 0.0056347149202097225, 0.006323382005462852, 0.010306523092504677, 0.013738452596130157, 0.04460159071470035, 0.09688444947860196, 0.12245965879265826, 0.13885861151496515, 0.1468917526815927, 0.15612689278271077, 0.15976948951842876, 0.16331564913504512
250, 0.005045827294116676, 0.008022112872655737, 0.005988379321045592, 0.020077122804107984, 0.05528133628295181, 0.09783337304731343, 0.12105849611941137, 0.1372676302189503, 0.14662224190293408, 0.15503957428866816, 0.15783172937295722, 0.16300876765376177
251, 0.007988641058992958, 0.005244671572191748, 0.010699666992176345, 0.017620358971165182, 0.0519247580625034, 0.10071504028445943, 0.1207326775505601, 0.13793925699921367, 0.14558400624031184, 0.15641901344612458, 0.16024841925519204, 0.15974594362941585
252, 0.005268303914008438, 0.005227638934299478, 0.009425788157336327, 0.011571451300022968, 0.04980760380540219, 0.09426030618699947, 0.11946052113048088, 0.13808183329919746, 0.14468324159547738, 0.15782356470302664, 0.16106069567892686, 0.1608645056485681
253, 0.005290196534715782, 0.005245081244309238, 0.005907795583780425, 0.017024047374035126, 0.04543344886676079, 0.10063003502116678, 0.11957494854876816, 0.1397633518693238, 0.1454791057600703, 0.1566566358767412, 0.1617343939565746, 0.1606817220189696
254, 0.0073549764051456246, 0.005155580579776616, 0.018416044478319418, 0.017495519600792125, 0.04931086052309227, 0.10057759052744202, 0.1202750488918831, 0.13829156174629986, 0.14639571621329153, 0.15682328309922197, 0.1568457623832813, 0.1613789539447791
255, 0.00368611803482871, 0.005554606756041383, 0.0051921858079890465, 0.0207672759650059, 0.056353565481941655, 0.09906923150624147, 0.12199259672650718, 0.1374261202489989, 0.14596467875772864, 0.1539041729590813, 0.15555330223526923, 0.16339082039378858
256, 0.0053315696721467415, 0.00499223366968617, 0.005154523528897787, 0.01892260293693138, 0.058257466333378805, 0.09599807810037803, 0.12102332807448658, 0.13700956070491835, 0.14658893614612706, 0.1540400244000454, 0.15443529158485925, 0.16453264825993327
257, 0.005320881437404297, 0.005058678663881085, 0.011002315497698539, 0.022807317067547878, 0.05146948354812583, 0.0971876831448239, 0.12011174536075608, 0.1362848698719328, 0.1478776630970808, 0.15478707877940243, 0.15507596514971558, 0.15972839113509188
258, 0.00531549023466953, 0.0049485987658277174, 0.005256459750986322, 0.016636397020924818, 0.0475529238259405, 0.09626744163018845, 0.11875302563465423, 0.13725307844214987, 0.14730850214043092, 0.15486991343803097, 0.15436115734423247, 0.15851778517377083
259, 0.005461399712233542, 0.005149228086821997, 0.005441294281145401, 0.017326919396826842, 0.046638094772290084, 0.09688513280890321, 0.12185284189300281, 0.13602208065407498, 0.14771762501461874, 0.15353086840593191, 0.15514649928976973, 0.16055154332338736
260, 0.007295097834220769, 0.0052770011625792234, 0.00960436951132533, 0.016067446857738598, 0.05720873584595223, 0.10184778809258188, 0.12048443336869023, 0.13767347765622975, 0.14978934533386767, 0.15412449937688566, 0.15675205338265077, 0.16161863758788178
261, 0.00539763764694044, 0.005113454107024804, 0.006683953146611836, 0.02330200378522045, 0.04955372026780421, 0.09772630215052173, 0.12152304836806914, 0.13717670958554132, 0.14900237863951618, 0.15308259555337483, 0.15735765753666167, 0.1597742285262955
262, 0.005374138637508762, 0.005144951113095192, 0.006039188061433933, 0.015452498714315985, 0.0454315976308867, 0.10224965280744353, 0.12075864832835688, 0.13684168458951323, 0.1490010367479192, 0.1532295559788175, 0.15912250885959836, 0.16099347056711785
263, 0.005320008945814692, 0.005079725336984985, 0.00598698996502469, 0.01388729011793423, 0.055153339160048394, 0.10122637265391958, 0.1212935968351123, 0.13881558026737192, 0.1497698463448831, 0.15285572880091916, 0.16025814903874275, 0.16495882519844882
264, 0.005377644616530945, 0.0051645316447284685, 0.009555503168356587, 0.02449139541588287, 0.048481811491002454, 0.09785521070786245, 0.1237070144058095, 0.13666864207981527, 0.15143146428046697, 0.154955130813876, 0.15820787781090098, 0.16272525517607453
265, 0.005431811495548067, 0.0048427976989694884, 0.006656585302756549, 0.020562599850036067, 0.051127507212622374, 0.09639431803909713, 0.12248646205885654, 0.13675031841948387, 0.15064537503280942, 0.15602202838223245, 0.1567068364184028, 0.1639700792168833
266, 0.005473441374382395, 0.005229186391974848, 0.005198059134415108, 0.028850790419610334, 0.04837771069891966, 0.09646017014843182, 0.12382431103683332, 0.13584567089149355, 0.14985645159421113, 0.156530283955111, 0.15771615674275788, 0.16251800996898283
267, 0.006541662507785752, 0.005161004920216628, 0.007799805274688057, 0.019143291454774, 0.05253143227487674, 0.1001024793090511, 0.12333880196255358, 0.13655667857263193, 0.15140521536171844, 0.15859865844392226, 0.1572510931218736, 0.16054327372267305
268, 0.0071647922975825035, 0.0053783016599896856, 0.008290770737956902, 0.024889573063506244, 0.051106288938880425, 0.10143050053527315, 0.12386278051489073, 0.137968258646451, 0.14947903705907212, 0.15649369582866657, 0.15888289642147024, 0.15992842919692138
269, 0.004984454938680149, 0.005190846318256055, 0.015603960161351441, 0.024377391070281303, 0.046979754920889134, 0.09922825529308503, 0.12403682039205927, 0.13829282130177953, 0.14976288241146915, 0.15633668483812452, 0.1584745719373225, 0.1587989766120251
270, 0.005155430338864128, 0.005076971039301558, 0.006630623807703291, 0.018667397686049917, 0.05976414346157415, 0.09817651349773653, 0.12665702367062145, 0.13935472714126848, 0.1505976303280178, 0.15642667920549094, 0.1591094266836188, 0.15995063501675297
271, 0.005247010172333579, 0.01120924961102218, 0.010872740319296888, 0.02439184490234234, 0.04631265936246143, 0.0988842403530082, 0.12466007976148848, 0.1426829477797251, 0.15040449122083807, 0.15584632241079432, 0.15774483566188724, 0.1613973385724646
272, 0.004757924051938982, 0.004934416480466914, 0.006374039034202692, 0.02145748147497492, 0.04999039212089625, 0.10563397361754932, 0.12393126856315899, 0.14341306364861608, 0.1507086094716887, 0.15697003022404196, 0.1582239225846678, 0.16351686748449698
273, 0.005270063234187651, 0.0050153382512282685, 0.008032578597777762, 0.02403310956448648, 0.05127420310118483, 0.09826966278688083, 0.126176183593578, 0.13904202326162066, 0.14860658841178473, 0.15742296341069184, 0.15933006762833066, 0.1649428510461305
274, 0.005286806037401503, 0.004865050332858718, 0.01814000519404492, 0.019016106011449995, 0.04369724082126292, 0.09538458430716028, 0.1257893226823592, 0.13946425244809127, 0.1490884275469764, 0.15765262698084215, 0.16129982390220576, 0.16394151402931242
275, 0.006839064344201941, 0.004810279916072425, 0.005998003902247377, 0.014123679198604536, 0.052045730151673776, 0.09630874467637433, 0.12529981742950655, 0.13891447938961968, 0.14807967260014435, 0.15641313847642455, 0.16192130037971322, 0.16424770830090193
276, 0.007426350826339642, 0.004841470992811555, 0.021241520001905868, 0.016564798426458447, 0.04817530565334408, 0.09507780955605492, 0.12510250315087468, 0.13943863051243408, 0.14734033445469238, 0.15558326594618946, 0.15994968592755043, 0.1631510590911894
277, 0.007200527926945438, 0.004763041020445978, 0.005930255193693486, 0.016494389262938256, 0.053913352204421956, 0.09879373067567036, 0.12482146700714486, 0.14643095717807955, 0.1468976356318276, 0.15567996612090176, 0.15928010753677688, 0.1636465437647647
278, 0.005277082048962569, 0.004802504591436111, 0.014530114358616944, 0.01548254095939379, 0.049750747992139, 0.09780940361455343, 0.12358854229065412, 0.1398185582269302, 0.14616884235586, 0.15848939481006194, 0.1599871077321038, 0.1599375141061973
279, 0.004798914944810575, 0.004660476527004082, 0.00618368548954593, 0.010451778567387831, 0.04372119133403257, 0.09236764553056143, 0.12361885664949268, 0.14144905874096247, 0.14730895192599588, 0.15857115032737787, 0.1586326666959027, 0.1601422858892504
280, 0.008053364704589696, 0.004832702342940661, 0.005869720375409379, 0.015229570398418284, 0.04630262774254429, 0.09581349470395774, 0.12439238853965535, 0.14169158945563584, 0.14726714069209176, 0.15741903146299804, 0.15730596965665358, 0.16019862743678603
281, 0.0034136349890841345, 0.004899070425146318, 0.013922741425071973, 0.017839901162948466, 0.05653663741307129, 0.09305980888590915, 0.12398366823350665, 0.1420488663682233, 0.14996929790046598, 0.15739991017971483, 0.15948568258557597, 0.15849303243296467
282, 0.016522890854780266, 0.003786082819545187, 0.006906153674601195, 0.01262687007064457, 0.05189287165175276, 0.09179861990507186, 0.12434595250883691, 0.14088203058028329, 0.15091163514968742, 0.156819495651913, 0.15825595966408246, 0.15942649366965803
283, 0.004624046238871356, 0.0050008528199342725, 0.006939143969368727, 0.016094204794821806, 0.053223602036731266, 0.08756639192217604, 0.1234659099863487, 0.14135675730907216, 0.14845860102998223, 0.15524052195906743, 0.1591789580590012, 0.163318207670349
284, 0.006735790975966782, 0.00561968390509883, 0.006975495081578498, 0.015778763895348834, 0.05367586979406383, 0.08843240815879266, 0.12443496555530315, 0.14076743972246455, 0.1487634636070275, 0.15521708658870742, 0.1572505503015442, 0.16462466111053084
285, 0.004897389011318203, 0.004946597850431244, 0.006270537869597789, 0.013658703759871571, 0.0542895676441754, 0.08616803454267861, 0.12455498804485539, 0.1404667848823982, 0.1469225322175949, 0.15308176054378644, 0.159000019069224, 0.16429943540800065
286, 0.006501012649624979, 0.004514549226726266, 0.012882934213399056, 0.013728851770810688, 0.04500486810460267, 0.0885823001878387, 0.1244791088772607, 0.14070100274960753, 0.14585689709495084, 0.15320929797362293, 0.1573922982362578, 0.16464555010654305
287, 0.007241582797398688, 0.004969832273849399, 0.00662452164635674, 0.01763463927025419, 0.050078617703532446, 0.08927783435181567, 0.12410981800447536, 0.1407611093047231, 0.14743166161297375, 0.1536989469353459, 0.1569015227876956, 0.16257053054296147
288, 0.00505770450374808, 0.004953456828555334, 0.005896284770806902, 0.012008242997654362, 0.04970138759308509, 0.08963124351448624, 0.12351056840549988, 0.14188324410945852, 0.1476064989015294, 0.1544333251331003, 0.15605843529045235, 0.16236800052467024
289, 0.004467397062967429, 0.007230552109838531, 0.009820550788701051, 0.010313721605871976, 0.049569503379602635, 0.0896162632635521, 0.12588482803944193, 0.14102372506312688, 0.14743187122798754, 0.15403001285650905, 0.1572923487324172, 0.16235184882539752
290, 0.0047059121565515985, 0.0050991646320425865, 0.005687058526123313, 0.011585564645772059, 0.04634789827869847, 0.08850199665363173, 0.12383924346586227, 0.14073902222616755, 0.14913677175290976, 0.1521949192231506, 0.15271193869364738, 0.1616883612976153
291, 0.00430669242943378, 0.0048803000695703605, 0.00622229023562292, 0.011714163317735027, 0.05316361284136043, 0.08873555391017446, 0.1251827616810857, 0.1413265606383128, 0.14808106279297525, 0.15119984229361558, 0.15380846113971883, 0.16098142155863773
292, 0.012687795803436673, 0.007814072578958204, 0.007847962108155767, 0.021179190194808697, 0.04390908630962217, 0.08756418687346838, 0.12288742053407707, 0.14318680042158066, 0.14844947012700435, 0.15117997360398563, 0.15419990280207965, 0.16219037653921506
293, 0.00557946197326858, 0.005697685662768588, 0.007708599877467835, 0.013723997954295845, 0.0538342611963343, 0.08599126646546092, 0.12193593432979892, 0.14068612305537168, 0.14846470081152122, 0.1520785901872517, 0.15709117646613235, 0.16126303121264846
294, 0.003918122354864554, 0.0048815927707788155, 0.005454803190315341, 0.014802536107639744, 0.047179157901022124, 0.08882998007391661, 0.12213003308314836, 0.1407668045814698, 0.14773520211274332, 0.15215708489162189, 0.1572441449483824, 0.15950584638576518
295, 0.012286360533355736, 0.0056042060414690405, 0.008678414340802755, 0.009341325517069399, 0.060013152913164024, 0.08593656655456654, 0.12293226268944889, 0.14158317254217723, 0.14729932154724987, 0.15332647427283136, 0.15796355058210373, 0.16078194899700712
296, 0.005314224353909908, 0.004986792121099186, 0.01095538600904949, 0.024743127738189135, 0.04322494469628208, 0.09504973795741377, 0.12279038830478846, 0.1423518319682114, 0.1484177725902381, 0.15338350263866515, 0.1591158708775382, 0.15946619134983253
297, 0.009627116679502478, 0.005044974799572545, 0.006088638524480209, 0.011107142016849992, 0.051513551709049664, 0.08401236955083823, 0.12332785283735594, 0.14407567017853726, 0.14921532893782286, 0.1561818685372159, 0.16049468472171965, 0.1588823317638108
298, 0.007332404424942991, 0.010974750954561142, 0.007710364971714643, 0.026423032191269086, 0.044490482567022725, 0.08346606186321419, 0.12383490797539994, 0.1441844706863216, 0.14882461200972413, 0.15761788908788807, 0.16267832891092926, 0.1597050270745823
299, 0.018558596403485724, 0.005222201995308766, 0.005715930656227076, 0.011590381016222492, 0.052055889776835736, 0.08255674763749073, 0.12465540623153042, 0.14098955511173492, 0.14708153745366245, 0.15755072892952612, 0.1625320608113008, 0.16084139947239343
300, 0.005741802828465949, 0.005676203947204107, 0.008411065497868169, 0.014982776116604328, 0.04485470160555077, 0.08079342158830853, 0.12475144750468002, 0.14074696828676436, 0.14794440850262136, 0.154548052441945, 0.16151590858759968, 0.1614977799437299
301, 0.005445536426866199, 0.003923299756027422, 0.005428869727737206, 0.009447071542017542, 0.04921278946568147, 0.0823635779322637, 0.12530762018854666, 0.14168246313483965, 0.14667673163324516, 0.15467953052745764, 0.1613247281265564, 0.1605736316435113
302, 0.01585840624485116, 0.004117578643702961, 0.005515579535294544, 0.013392852007679173, 0.05394357326628322, 0.08328374178411793, 0.12470964945281877, 0.14261889751752574, 0.14770873000369963, 0.15426369576704532, 0.1590347295756462, 0.1595988351759229
303, 0.004701499206018826, 0.006838758069815497, 0.006304346513575317, 0.017716144925732088, 0.04380331766225498, 0.08379572828690074, 0.12374522411007365, 0.14327631000911256, 0.1478847088771664, 0.15582059060594, 0.1589903557925552, 0.15895580908084944
304, 0.013174294498014596, 0.006300740907805921, 0.00538988826797211, 0.017236020653006695, 0.0529763020752661, 0.09167254590677822, 0.12389303958845947, 0.14381183992902766, 0.14938743402648025, 0.15535418464767156, 0.15941214839741255, 0.16075394839911977
305, 0.008448263150642196, 0.007830369082694586, 0.00624949995705916, 0.0143127362005474, 0.04572070225853827, 0.09027318841632877, 0.12353951135798191, 0.1456800621071729, 0.14977448589446793, 0.15708576281816444, 0.16180842892392971, 0.15834624470862332
306, 0.006394291632009753, 0.004848050116639383, 0.005994193981851629, 0.01753749919194805, 0.051260622104995913, 0.08498844186894756, 0.12391984152019055, 0.147352202761963, 0.14798106540385872, 0.15412125979027938, 0.16113941440827187, 0.1575420133822215
307, 0.006996300220576737, 0.005768452073926751, 0.004996030663052389, 0.020743537524331168, 0.051765728946534424, 0.08378415877288754, 0.12362248154743082, 0.14224882608631173, 0.14786926156531507, 0.15372397793418427, 0.16350302564235067, 0.16059114718455872
308, 0.00871056825617829, 0.006450984878940264, 0.006959335922105046, 0.017841407200710757, 0.04602519084507659, 0.08898940037331081, 0.12362394446629883, 0.14385264806566597, 0.1456176989104823, 0.15378384001087933, 0.15954655209129467, 0.15776746908674286
309, 0.010507607837052138, 0.004370654564619183, 0.008216603749845586, 0.019527780494728062, 0.05089370170514206, 0.08262344304685128, 0.12440713249353441, 0.14709216628406518, 0.14768270205872402, 0.1539951307596194, 0.16073981678121255, 0.15752240039269058
310, 0.01017041062258664, 0.004874070044288105, 0.005505933504520766, 0.009786150023702575, 0.04409374234643418, 0.08632989410496235, 0.12544734233659005, 0.14403326032406982, 0.14660769332155052, 0.15381440709958438, 0.16074497610450833, 0.15902289321892596
311, 0.013141859094978184, 0.005056960377564178, 0.005885422101456767, 0.014459436884746582, 0.045503474258388334, 0.08102846670588036, 0.12568487032965725, 0.14430811232876153, 0.14607908222124147, 0.153772888478413, 0.15937156475530365, 0.16199716523387403
312, 0.006796434621751238, 0.004892906004596568, 0.004680968259734638, 0.014974414543213624, 0.055298226383134114, 0.08365171782792948, 0.12435293727395334, 0.1434380800460581, 0.1460752270406235, 0.15383927750421159, 0.16005695239340736, 0.16376965077417152
313, 0.007758902469703898, 0.006240635478121194, 0.004813015789195665, 0.012742091693728372, 0.04986266676047461, 0.08230247111399333, 0.12409066619686702, 0.1425103548301124, 0.14462211792547064, 0.1550307409016943, 0.15824794134077247, 0.16391297140913644
314, 0.007173639397997294, 0.016141875293293993, 0.005394126097648197, 0.012097030160633725, 0.049133821690832136, 0.0877442112769446, 0.12257982250753884, 0.1435671937081518, 0.14427574084002123, 0.15387714215881407, 0.1573860236639809, 0.16547742903364368
315, 0.0056311491700487964, 0.004701404725265584, 0.007130511244323599, 0.013879483465509948, 0.04026750913886315, 0.08653212672788875, 0.12317987836104476, 0.1440026093567015, 0.1457771356700369, 0.15386920309808672, 0.15759024295132928, 0.16566440145516054
316, 0.005949357719986975, 0.004625495170739088, 0.005359566663048049, 0.014847912858144635, 0.053966229043419585, 0.07958854907153262, 0.12288347617766443, 0.14202325157717288, 0.1468112661346492, 0.15568164169796675, 0.1581120869862875, 0.16179529690208408
317, 0.0059087632032557265, 0.004468551652633406, 0.004643456535691427, 0.01601723303966379, 0.05216584199827282, 0.08131073168684012, 0.12193773725438851, 0.14151252995618713, 0.1473735003121278, 0.1545562687491012, 0.15993377952915172, 0.16151988691944563
318, 0.006946695773892436, 0.004718474654507592, 0.005145523377673446, 0.017345595229560525, 0.043339049001140856, 0.0824920115786684, 0.12156651149732041, 0.14178232762721935, 0.14934910679418775, 0.15387188767268256, 0.15557949734640905, 0.1604693751268479
319, 0.006713495350703178, 0.012574381145844972, 0.004665597005161729, 0.03004405502821604, 0.04804124579834703, 0.0797529692952273, 0.12201893948314675, 0.14331783829322906, 0.14934424837993746, 0.15322585809306902, 0.1550823975381664, 0.16050792951357307
320, 0.006162051060000394, 0.01140796330797631, 0.00660861102328357, 0.014445917712434824, 0.04790881413755913, 0.07924378608527395, 0.122723345608046, 0.14296324872036645, 0.15021634590643365, 0.1543363910130459, 0.15630972227726864, 0.15937068787611652
321, 0.0057204704401306395, 0.004437777723813783, 0.005279060023865796, 0.018308406083880867, 0.04807258356232447, 0.08088942481398059, 0.12257844346493836, 0.14382888274818004, 0.14783403684833143, 0.15462395624607994, 0.15783403316990727, 0.16109633564495054
322, 0.006207134955473298, 0.0062055942080696406, 0.005093052459624215, 0.016181428317555743, 0.04133673001853202, 0.08340677666301703, 0.12318230052887079, 0.14343612025336755, 0.14854157294132433, 0.15460322200878465, 0.1564330605523909, 0.15956531654851014
323, 0.011571826597173386, 0.01427364498989697, 0.0048136855987912135, 0.014132724759865661, 0.058869330841562845, 0.09017654548116277, 0.12292852253207033, 0.14179048460652918, 0.14810004535289623, 0.1554061433376772, 0.1566393465834531, 0.15857222966323142
324, 0.006796312005444977, 0.011572817523025344, 0.005026779778094882, 0.014200600546011258, 0.042564522870776444, 0.08595005964522173, 0.12271027606054657, 0.1406651126182425, 0.1483538700011991, 0.15397870038835457, 0.15562824633067343, 0.16073888173003772
325, 0.006686722897789849, 0.004372105242318202, 0.013870193058411785, 0.013181556096477564, 0.04966549666507741, 0.08708255513230363, 0.12371877075119635, 0.14126874983659599, 0.14707913475730536, 0.15441341031113565, 0.15517087589329479, 0.16213712029150007
326, 0.01786481302290797, 0.004428488999078391, 0.008110410273901648, 0.012988094221159846, 0.04820081732437479, 0.09415543167289675, 0.12440996311391599, 0.1420265873500667, 0.1488904464776726, 0.1554697662357047, 0.15654228977071336, 0.15977015911293826
327, 0.012703925791962683, 0.004844307934777833, 0.005023693749617503, 0.00977763829994591, 0.04228889497612117, 0.08275869515981303, 0.12874175578681837, 0.1418184940863285, 0.14945325822695382, 0.15521265446723245, 0.15480953559606656, 0.16032833203567717
328, 0.013866291057458844, 0.004453504181896335, 0.010502147328996665, 0.014289414153478298, 0.04908741813651477, 0.0847899974997426, 0.12403015626892883, 0.1415145735153146, 0.15057732276931574, 0.1561610405135715, 0.15527846754829736, 0.15939344858376558
329, 0.00803829486363525, 0.004064703070217804, 0.0051741050023615285, 0.014676022036200755, 0.05855578709237488, 0.08408720572796731, 0.12459426052751632, 0.1401748349091885, 0.14956899818206346, 0.1570850208576602, 0.15547146009352067, 0.15890174983992017
330, 0.009235298657705648, 0.0067800370226561634, 0.017174751699084778, 0.022454301266091267, 0.040992082854315263, 0.08843374178335228, 0.12453451884431642, 0.1403908567092964, 0.1513376902791296, 0.1550230707659821, 0.15702722213161416, 0.1612701392462434
331, 0.008501701272351515, 0.007172779556883171, 0.005209188045747485, 0.014271465952710808, 0.041554261986235644, 0.08613516322984116, 0.12404067873497981, 0.140039756107841, 0.15110355060502625, 0.15480914842934904, 0.15563613457357744, 0.1621627219639445
332, 0.03401539754454197, 0.004704475536014212, 0.007094644909122654, 0.011827047975753758, 0.049113481801890686, 0.08475200039231966, 0.12323703580973121, 0.13957350602389992, 0.15086542131761327, 0.15418889313101056, 0.1561420279683656, 0.1653734928605486
333, 0.009414229233219825, 0.004590717884773074, 0.005372987535819464, 0.00976559338516248, 0.0526251658666341, 0.09530081589173302, 0.12407035455865804, 0.14026990144036314, 0.15048685751542104, 0.15530779961700283, 0.1567126101968805, 0.16133472924636622
334, 0.008286968762313265, 0.005273138947650656, 0.005028608241770316, 0.01898719810692592, 0.0415118336713178, 0.09357316900621299, 0.12282021126852406, 0.14070759455035167, 0.15045692517715872, 0.15522138458740364, 0.15861130516640617, 0.16156890666790039
335, 0.008180432351006899, 0.007395875332171484, 0.004866767776972043, 0.009222655781418407, 0.043388206946438974, 0.09092113335914494, 0.12337795768639172, 0.14137344511454647, 0.1503374402655532, 0.15719934819013678, 0.1591292735624156, 0.16113527126806806
336, 0.008252888914503391, 0.004673632717637051, 0.013387019763300985, 0.01676302858255675, 0.04219865925453875, 0.08824118754853084, 0.12296515979242802, 0.14136080048609814, 0.15025009926172683, 0.15626237723966144, 0.15820984481626055, 0.15993864548245723
